Mod:Item:MetaData, Localized Name
gcym:unique_casing:0, 粉碎轮
gcym:unique_casing:1, 切片刀
gcym:unique_casing:2, 电解器
gcym:unique_casing:3, 散热片
gcym:unique_casing:4, 二硅化钼线圈方块
gcym:large_multiblock_casing:0, 安全研磨机械方块
gcym:large_multiblock_casing:1, 高温冶炼机械方块
gcym:large_multiblock_casing:2, 大型组装机机械方块
gcym:large_multiblock_casing:3, 耐压机械方块
gcym:large_multiblock_casing:4, 耐腐蚀机械方块
gcym:large_multiblock_casing:5, 防震机械方块
gcym:large_multiblock_casing:6, 防水机械方块
gcym:large_multiblock_casing:7, 防震切割机械方块
gcym:large_multiblock_casing:8, 绝缘机械方块
gcym:large_multiblock_casing:9, 惰性搅拌机械方块
gcym:large_multiblock_casing:10, 抗激光蚀刻机械方块
gcym:large_multiblock_casing:11, 原子机械方块
gcym:large_multiblock_casing:12, 工业蒸汽机械方块
ironchest:iron_chest:0, 铁箱子
ironchest:iron_chest:1, 金箱子
ironchest:iron_chest:2, 钻石箱子
ironchest:iron_chest:3, 铜箱子
ironchest:iron_chest:4, 银箱子
ironchest:iron_chest:5, 水晶箱子
ironchest:iron_chest:6, 黑曜石箱子
ironchest:iron_chest:7, 泥箱子 9000！
ironchest:iron_shulker_box_white:0, 白色铁质潜影盒
ironchest:iron_shulker_box_white:1, 白色金质潜影盒
ironchest:iron_shulker_box_white:2, 白色钻石潜影盒
ironchest:iron_shulker_box_white:3, 白色铜质潜影盒
ironchest:iron_shulker_box_white:4, 白色银质潜影盒
ironchest:iron_shulker_box_white:5, 白色水晶潜影盒
ironchest:iron_shulker_box_white:6, 白色黑曜石潜影盒
ironchest:iron_shulker_box_orange:0, 橙色铁质潜影盒
ironchest:iron_shulker_box_orange:1, 橙色金质潜影盒
ironchest:iron_shulker_box_orange:2, 橙色钻石潜影盒
ironchest:iron_shulker_box_orange:3, 橙色铜质潜影盒
ironchest:iron_shulker_box_orange:4, 橙色银质潜影盒
ironchest:iron_shulker_box_orange:5, 橙色水晶潜影盒
ironchest:iron_shulker_box_orange:6, 橙色黑曜石潜影盒
ironchest:iron_shulker_box_magenta:0, 品红色铁质潜影盒
ironchest:iron_shulker_box_magenta:1, 品红色金质潜影盒
ironchest:iron_shulker_box_magenta:2, 品红色钻石潜影盒
ironchest:iron_shulker_box_magenta:3, 品红色铜质潜影盒
ironchest:iron_shulker_box_magenta:4, 品红色银质潜影盒
ironchest:iron_shulker_box_magenta:5, 品红色水晶潜影盒
ironchest:iron_shulker_box_magenta:6, 品红色黑曜石潜影盒
ironchest:iron_shulker_box_light_blue:0, 淡蓝色铁质潜影盒
ironchest:iron_shulker_box_light_blue:1, 淡蓝色金质潜影盒
ironchest:iron_shulker_box_light_blue:2, 淡蓝色钻石潜影盒
ironchest:iron_shulker_box_light_blue:3, 淡蓝色铜质潜影盒
ironchest:iron_shulker_box_light_blue:4, 淡蓝色银质潜影盒
ironchest:iron_shulker_box_light_blue:5, 淡蓝色水晶潜影盒
ironchest:iron_shulker_box_light_blue:6, 淡蓝色黑曜石潜影盒
ironchest:iron_shulker_box_yellow:0, 黄色铁质潜影盒
ironchest:iron_shulker_box_yellow:1, 黄色金质潜影盒
ironchest:iron_shulker_box_yellow:2, 黄色钻石潜影盒
ironchest:iron_shulker_box_yellow:3, 黄色铜质潜影盒
ironchest:iron_shulker_box_yellow:4, 黄色银质潜影盒
ironchest:iron_shulker_box_yellow:5, 黄色水晶潜影盒
ironchest:iron_shulker_box_yellow:6, 黄色黑曜石潜影盒
ironchest:iron_shulker_box_lime:0, 黄绿色铁质潜影盒
ironchest:iron_shulker_box_lime:1, 黄绿色金质潜影盒
ironchest:iron_shulker_box_lime:2, 黄绿色钻石潜影盒
ironchest:iron_shulker_box_lime:3, 黄绿色铜质潜影盒
ironchest:iron_shulker_box_lime:4, 黄绿色银质潜影盒
ironchest:iron_shulker_box_lime:5, 黄绿色水晶潜影盒
ironchest:iron_shulker_box_lime:6, 黄绿色黑曜石潜影盒
ironchest:iron_shulker_box_pink:0, 粉红色铁质潜影盒
ironchest:iron_shulker_box_pink:1, 粉红色金质潜影盒
ironchest:iron_shulker_box_pink:2, 粉红色钻石潜影盒
ironchest:iron_shulker_box_pink:3, 粉红色铜质潜影盒
ironchest:iron_shulker_box_pink:4, 粉红色银质潜影盒
ironchest:iron_shulker_box_pink:5, 粉红色水晶潜影盒
ironchest:iron_shulker_box_pink:6, 粉红色黑曜石潜影盒
ironchest:iron_shulker_box_gray:0, 灰色铁质潜影盒
ironchest:iron_shulker_box_gray:1, 灰色金质潜影盒
ironchest:iron_shulker_box_gray:2, 灰色钻石潜影盒
ironchest:iron_shulker_box_gray:3, 灰色铜质潜影盒
ironchest:iron_shulker_box_gray:4, 灰色银质潜影盒
ironchest:iron_shulker_box_gray:5, 灰色水晶潜影盒
ironchest:iron_shulker_box_gray:6, 灰色黑曜石潜影盒
ironchest:iron_shulker_box_silver:0, 淡灰色铁质潜影盒
ironchest:iron_shulker_box_silver:1, 淡灰色金质潜影盒
ironchest:iron_shulker_box_silver:2, 淡灰色钻石潜影盒
ironchest:iron_shulker_box_silver:3, 淡灰色铜质潜影盒
ironchest:iron_shulker_box_silver:4, 淡灰色银质潜影盒
ironchest:iron_shulker_box_silver:5, 淡灰色水晶潜影盒
ironchest:iron_shulker_box_silver:6, 淡灰色黑曜石潜影盒
ironchest:iron_shulker_box_cyan:0, 青色铁质潜影盒
ironchest:iron_shulker_box_cyan:1, 青色金质潜影盒
ironchest:iron_shulker_box_cyan:2, 青色钻石潜影盒
ironchest:iron_shulker_box_cyan:3, 青色铜质潜影盒
ironchest:iron_shulker_box_cyan:4, 青色银质潜影盒
ironchest:iron_shulker_box_cyan:5, 青色水晶潜影盒
ironchest:iron_shulker_box_cyan:6, 青色黑曜石潜影盒
ironchest:iron_shulker_box_purple:0, 紫色铁质潜影盒
ironchest:iron_shulker_box_purple:1, 紫色金质潜影盒
ironchest:iron_shulker_box_purple:2, 紫色钻石潜影盒
ironchest:iron_shulker_box_purple:3, 紫色铜质潜影盒
ironchest:iron_shulker_box_purple:4, 紫色银质潜影盒
ironchest:iron_shulker_box_purple:5, 紫色水晶潜影盒
ironchest:iron_shulker_box_purple:6, 紫色黑曜石潜影盒
ironchest:iron_shulker_box_blue:0, 蓝色铁质潜影盒
ironchest:iron_shulker_box_blue:1, 蓝色金质潜影盒
ironchest:iron_shulker_box_blue:2, 蓝色钻石潜影盒
ironchest:iron_shulker_box_blue:3, 蓝色铜质潜影盒
ironchest:iron_shulker_box_blue:4, 蓝色银质潜影盒
ironchest:iron_shulker_box_blue:5, 蓝色水晶潜影盒
ironchest:iron_shulker_box_blue:6, 蓝色黑曜石潜影盒
ironchest:iron_shulker_box_brown:0, 棕色铁质潜影盒
ironchest:iron_shulker_box_brown:1, 棕色金质潜影盒
ironchest:iron_shulker_box_brown:2, 棕色钻石潜影盒
ironchest:iron_shulker_box_brown:3, 棕色铜质潜影盒
ironchest:iron_shulker_box_brown:4, 棕色银质潜影盒
ironchest:iron_shulker_box_brown:5, 棕色水晶潜影盒
ironchest:iron_shulker_box_brown:6, 棕色黑曜石潜影盒
ironchest:iron_shulker_box_green:0, 绿色铁质潜影盒
ironchest:iron_shulker_box_green:1, 绿色金质潜影盒
ironchest:iron_shulker_box_green:2, 绿色钻石潜影盒
ironchest:iron_shulker_box_green:3, 绿色铜质潜影盒
ironchest:iron_shulker_box_green:4, 绿色银质潜影盒
ironchest:iron_shulker_box_green:5, 绿色水晶潜影盒
ironchest:iron_shulker_box_green:6, 绿色黑曜石潜影盒
ironchest:iron_shulker_box_red:0, 红色铁质潜影盒
ironchest:iron_shulker_box_red:1, 红色金质潜影盒
ironchest:iron_shulker_box_red:2, 红色钻石潜影盒
ironchest:iron_shulker_box_red:3, 红色铜质潜影盒
ironchest:iron_shulker_box_red:4, 红色银质潜影盒
ironchest:iron_shulker_box_red:5, 红色水晶潜影盒
ironchest:iron_shulker_box_red:6, 红色黑曜石潜影盒
ironchest:iron_shulker_box_black:0, 黑色铁质潜影盒
ironchest:iron_shulker_box_black:1, 黑色金质潜影盒
ironchest:iron_shulker_box_black:2, 黑色钻石潜影盒
ironchest:iron_shulker_box_black:3, 黑色铜质潜影盒
ironchest:iron_shulker_box_black:4, 黑色银质潜影盒
ironchest:iron_shulker_box_black:5, 黑色水晶潜影盒
ironchest:iron_shulker_box_black:6, 黑色黑曜石潜影盒
ironchest:iron_gold_chest_upgrade, 箱子升级：铁>金
ironchest:gold_diamond_chest_upgrade, 箱子升级：金>钻石
ironchest:copper_silver_chest_upgrade, 箱子升级：铜>银
ironchest:silver_gold_chest_upgrade, 箱子升级：银>金
ironchest:copper_iron_chest_upgrade, 箱子升级：铜>铁
ironchest:diamond_crystal_chest_upgrade, 箱子升级：钻石>水晶
ironchest:wood_iron_chest_upgrade, 箱子升级：木>铁
ironchest:wood_copper_chest_upgrade, 箱子升级：木>铜
ironchest:diamond_obsidian_chest_upgrade, 箱子升级：钻石>黑曜石
ironchest:iron_gold_shulker_upgrade, 潜影盒升级：铁>金
ironchest:gold_diamond_shulker_upgrade, 潜影盒升级：金>钻石
ironchest:copper_silver_shulker_upgrade, 潜影盒升级：铜>银
ironchest:silver_gold_shulker_upgrade, 潜影盒升级：银>金
ironchest:copper_iron_shulker_upgrade, 潜影盒升级：铜>铁
ironchest:diamond_crystal_shulker_upgrade, 潜影盒升级：钻石>水晶
ironchest:vanilla_iron_shulker_upgrade, 潜影盒升级：原版>铁
ironchest:vanilla_copper_shulker_upgrade, 潜影盒升级：原版>铜
ironchest:diamond_obsidian_shulker_upgrade, 潜影盒升级：钻石>黑曜石
plustic:pipe_piece:0, 熔融木 枪管
plustic:pipe_piece:0, 黑暗木 枪管
plustic:pipe_piece:0, 血木 枪管
plustic:pipe_piece:0, 幽魂木 枪管
plustic:pipe_piece:0, 磁钢 枪管
plustic:pipe_piece:0, 充能合金 枪管
plustic:pipe_piece:0, 脉冲合金 枪管
plustic:pipe_piece:0, 红石合金 枪管
plustic:pipe_piece:0, 导电铁 枪管
plustic:pipe_piece:0, 充能铁 枪管
plustic:pipe_piece:0, 玄钢 枪管
plustic:pipe_piece:0, 魂金 枪管
plustic:pipe_piece:0, 末影钢 枪管
plustic:pipe_piece:0, 铁合金 枪管
plustic:pipe_piece:0, 木 枪管
plustic:pipe_piece:0, 圆石 枪管
plustic:pipe_piece:0, 燧石 枪管
plustic:pipe_piece:0, 仙人掌 枪管
plustic:pipe_piece:0, 骨头 枪管
plustic:pipe_piece:0, 黑曜石 枪管
plustic:pipe_piece:0, 海晶石 枪管
plustic:pipe_piece:0, 末地石 枪管
plustic:pipe_piece:0, 纸 枪管
plustic:pipe_piece:0, 海绵 枪管
plustic:pipe_piece:0, 烈焰木 枪管
plustic:pipe_piece:0, 铁 枪管
plustic:pipe_piece:0, 生铁 枪管
plustic:pipe_piece:0, 骑士史莱姆 枪管
plustic:pipe_piece:0, 史莱姆 枪管
plustic:pipe_piece:0, 史莱姆 枪管
plustic:pipe_piece:0, 熔岩史莱姆 枪管
plustic:pipe_piece:0, 地狱岩 枪管
plustic:pipe_piece:0, 钴 枪管
plustic:pipe_piece:0, 阿迪特 枪管
plustic:pipe_piece:0, 玛玉灵 枪管
plustic:pipe_piece:0, 铜 枪管
plustic:pipe_piece:0, 青铜 枪管
plustic:pipe_piece:0, 铅 枪管
plustic:pipe_piece:0, 银 枪管
plustic:pipe_piece:0, 琥珀金 枪管
plustic:pipe_piece:0, 钢 枪管
plustic:pipe_piece:0, 焦黑石英 枪管
plustic:pipe_piece:0, 红石水晶 枪管
plustic:pipe_piece:0, 青金石水晶 枪管
plustic:pipe_piece:0, 钻石水晶 枪管
plustic:pipe_piece:0, 煤晶 枪管
plustic:pipe_piece:0, 绿宝石水晶 枪管
plustic:pipe_piece:0, 铁晶 枪管
plustic:pipe_piece:0, 阳光化合物 枪管
plustic:pipe_piece:0, 陨石 枪管
plustic:pipe_piece:0, 赛特斯石英 枪管
plustic:pipe_piece:0, 福鲁伊克斯水晶 枪管
plustic:pipe_piece:0, 福鲁伊克斯钢 枪管
plustic:pipe_piece:0, 海蓝宝石 枪管
plustic:pipe_piece:0, 星辉 枪管
plustic:pipe_piece:0, 水晶矩阵 枪管
plustic:pipe_piece:0, 中子素 枪管
plustic:pipe_piece:0, 无尽 枪管
plustic:pipe_piece:0, 束缚 枪管
plustic:pipe_piece:0, 感知 枪管
plustic:pipe_piece:0, 活石 枪管
plustic:pipe_piece:0, 活木 枪管
plustic:pipe_piece:0, 梦之木 枪管
plustic:pipe_piece:0, 魔力钢 枪管
plustic:pipe_piece:0, 泰拉钢 枪管
plustic:pipe_piece:0, 源质钢 枪管
plustic:pipe_piece:0, 龙 枪管
plustic:pipe_piece:0, 飞龙 枪管
plustic:pipe_piece:0, 神龙 枪管
plustic:pipe_piece:0, 混沌 枪管
plustic:pipe_piece:0, 莱泽尔 枪管
plustic:pipe_piece:0, 艾洛蒂 枪管
plustic:pipe_piece:0, 凯罗尼 枪管
plustic:pipe_piece:0, 普雷蒂 枪管
plustic:pipe_piece:0, 艾恩尼 枪管
plustic:pipe_piece:0, 以太 枪管
plustic:pipe_piece:0, 蓝丝黛尔石 枪管
plustic:pipe_piece:0, 云母 枪管
plustic:pipe_piece:0, 磷灰石 枪管
plustic:pipe_piece:0, 蕴魔源质 枪管
plustic:pipe_piece:0, 肉 枪管
plustic:pipe_piece:0, 史莱姆枪管
plustic:pipe_piece:0, 粉色金属 枪管
plustic:pipe_piece:0, 橡胶 枪管
plustic:pipe_piece:0, 高级合金 枪管
plustic:pipe_piece:0, 能量金属 枪管
plustic:pipe_piece:0, 碳纤维 枪管
plustic:pipe_piece:0, 铱 枪管
plustic:pipe_piece:0, UU金属 枪管
plustic:pipe_piece:0, 锇 枪管
plustic:pipe_piece:0, 强化黑曜石 枪管
plustic:pipe_piece:0, 强化荧石 枪管
plustic:pipe_piece:0, HDPE 枪管
plustic:pipe_piece:0, 暗物质 枪管
plustic:pipe_piece:0, 红物质 枪管
plustic:pipe_piece:0, 红石琥珀金 枪管
plustic:pipe_piece:0, 红石水晶 枪管
plustic:pipe_piece:0, 极寒末影 枪管
plustic:pipe_piece:0, 极寒水晶 枪管
plustic:pipe_piece:0, 神秘 枪管
plustic:pipe_piece:0, 虚空金属 枪管
plustic:pipe_piece:0, 元金 枪管
plustic:pipe_piece:0, 琥珀 枪管
plustic:pipe_piece:0, 锡 枪管
plustic:pipe_piece:0, 铝 枪管
plustic:pipe_piece:0, 镍 枪管
plustic:pipe_piece:0, 铂 枪管
plustic:pipe_piece:0, 殷钢 枪管
plustic:pipe_piece:0, 康铜 枪管
plustic:pipe_piece:0, 信素 枪管
plustic:pipe_piece:0, 流明 枪管
plustic:pipe_piece:0, 末影 枪管
plustic:pipe_piece:0, 耐酸铝 枪管
plustic:pipe_piece:0, 蓝宝石 枪管
plustic:pipe_piece:0, 红宝石 枪管
plustic:pipe_piece:0, 橄榄石 枪管
plustic:pipe_piece:0, 孔雀石 枪管
plustic:pipe_piece:0, 黄玉 枪管
plustic:pipe_piece:0, 坦桑石 枪管
plustic:pipe_piece:0, 紫水晶 枪管
plustic:pipe_piece:0, 绿宝石 枪管
plustic:laser_medium:0, 圆石 激光传导器
plustic:laser_medium:0, 海晶石 激光传导器
plustic:laser_medium:0, 烈焰棒 激光传导器
plustic:laser_medium:0, 末地烛 激光传导器
plustic:laser_medium:0, 赛特斯石英 激光传导器
plustic:laser_medium:0, 福鲁伊克斯水晶 激光传导器
plustic:laser_medium:0, 无尽 激光传导器
plustic:battery_cell:0, 圆石 蓄电池
plustic:battery_cell:0, 玛玉灵 蓄电池
plustic:battery_cell:0, 铜 蓄电池
plustic:battery_cell:0, 银 蓄电池
plustic:battery_cell:0, 烈焰棒 蓄电池
plustic:battery_cell:0, 末地烛 蓄电池
plustic:battery_cell:0, 福鲁伊克斯水晶 蓄电池
plustic:laser_gun, 镭射枪
plustic:katana, 武士刀
avaritiaddons:extreme_auto_crafter:0, 梦魇工作台
avaritiaddons:avaritiaddons_chest:0, 压缩箱子
avaritiaddons:avaritiaddons_chest:1, 无尽箱子
avaritiaddons:infinity_compressor, tile.infinity_compressor.name
avaritiaddons:infinity_glass, 无尽玻璃
avaritiatweaks:enhancement_crystal, 增幅水晶
tconevo:earth_material_block:0, 粉色史莱姆泥土
tconevo:metal_block:0, 飞龙金属块
tconevo:metal_block:1, 神龙金属块
tconevo:metal_block:2, 混沌金属块
tconevo:metal_block:3, 蕴魔源质金属块
tconevo:metal_block:4, 元金块
tconevo:metal_block:5, 束缚金属块
tconevo:metal_block:6, 感知金属块
tconevo:metal_block:7, 能量金属块
tconevo:metal_block:8, UU金属块
tconevo:material:0, 聚合矩阵
tconevo:material:1, 粉色史莱姆晶体
tconevo:material:2, 启封之板
tconevo:edible:0, 生肉锭
tconevo:edible:1, 熟肉锭
tconevo:part_arcane_focus:0, 圆石 奇术焦镜
tconevo:part_arcane_focus:0, 银 奇术焦镜
tconevo:part_arcane_focus:0, 焦黑石英 奇术焦镜
tconevo:part_arcane_focus:0, 红石水晶 奇术焦镜
tconevo:part_arcane_focus:0, 青金石水晶 奇术焦镜
tconevo:part_arcane_focus:0, 钻石水晶 奇术焦镜
tconevo:part_arcane_focus:0, 煤晶 奇术焦镜
tconevo:part_arcane_focus:0, 绿宝石水晶 奇术焦镜
tconevo:part_arcane_focus:0, 铁晶 奇术焦镜
tconevo:part_arcane_focus:0, 阳光化合物 奇术焦镜
tconevo:part_arcane_focus:0, 赛特斯石英 奇术焦镜
tconevo:part_arcane_focus:0, 福鲁伊克斯水晶 奇术焦镜
tconevo:part_arcane_focus:0, 海蓝宝石 奇术焦镜
tconevo:part_arcane_focus:0, 水晶矩阵 奇术焦镜
tconevo:part_arcane_focus:0, 中子素 奇术焦镜
tconevo:part_arcane_focus:0, 无尽 奇术焦镜
tconevo:part_arcane_focus:0, 感知 奇术焦镜
tconevo:part_arcane_focus:0, 魔力钻石 奇术焦镜
tconevo:part_arcane_focus:0, 魔力珍珠 奇术焦镜
tconevo:part_arcane_focus:0, 龙石 奇术焦镜
tconevo:part_arcane_focus:0, 飞龙 奇术焦镜
tconevo:part_arcane_focus:0, 神龙 奇术焦镜
tconevo:part_arcane_focus:0, 混沌 奇术焦镜
tconevo:part_arcane_focus:0, 末影水晶 奇术焦镜
tconevo:part_arcane_focus:0, 脉冲水晶 奇术焦镜
tconevo:part_arcane_focus:0, 充能水晶 奇术焦镜
tconevo:part_arcane_focus:0, 天气水晶 奇术焦镜
tconevo:part_arcane_focus:0, 莱泽尔 奇术焦镜
tconevo:part_arcane_focus:0, 艾洛蒂 奇术焦镜
tconevo:part_arcane_focus:0, 凯罗尼 奇术焦镜
tconevo:part_arcane_focus:0, 普雷蒂 奇术焦镜
tconevo:part_arcane_focus:0, 艾恩尼 奇术焦镜
tconevo:part_arcane_focus:0, 以太 奇术焦镜
tconevo:part_arcane_focus:0, 磷灰石 奇术焦镜
tconevo:part_arcane_focus:0, 蕴魔源质 奇术焦镜
tconevo:part_arcane_focus:0, 能量金属 奇术焦镜
tconevo:part_arcane_focus:0, UU金属 奇术焦镜
tconevo:part_arcane_focus:0, 强化荧石 奇术焦镜
tconevo:part_arcane_focus:0, 暗物质 奇术焦镜
tconevo:part_arcane_focus:0, 红物质 奇术焦镜
tconevo:part_arcane_focus:0, 红石水晶 奇术焦镜
tconevo:part_arcane_focus:0, 极寒水晶 奇术焦镜
tconevo:part_arcane_focus:0, 神秘 奇术焦镜
tconevo:part_arcane_focus:0, 虚空金属 奇术焦镜
tconevo:part_arcane_focus:0, 元金 奇术焦镜
tconevo:part_arcane_focus:0, 琥珀 奇术焦镜
tconevo:part_arcane_focus:0, 水银 奇术焦镜
tconevo:part_arcane_focus:0, 铂 奇术焦镜
tconevo:part_arcane_focus:0, 流明 奇术焦镜
tconevo:part_arcane_focus:0, 末影 奇术焦镜
tconevo:tool_sceptre, 法杖
plustic:centrifuge:0, 离心槽
